;idPedido;descTipoItem;descItem
897;93;queijo 2;mussarela
898;94;bebida;limonada
899;94;borda;catupiry
900;94;ingrediente 1;frango
901;94;ingrediente 2;presunto
902;94;ingrediente 3;camarão
903;94;ingrediente 4;carne moída
904;94;ingrediente 5;orégano
905;94;massa;massa tradicional
906;94;queijo 1;catupiry
907;94;queijo 2;mussarela
908;95;bebida;suco de uva
909;95;borda;borda tradicional
910;95;ingrediente 1;abobrinha
911;95;ingrediente 2;bacon
912;95;ingrediente 3;tomate
913;95;ingrediente 4;espinafre
914;95;ingrediente 5;tomate seco
915;95;massa;massa fina
916;95;queijo 1;mussarela
917;95;queijo 2;gorgonzola
918;96;bebida;refrigerante
919;96;borda;catupiry
920;96;ingrediente 1;frango
921;96;ingrediente 2;bacon
922;96;ingrediente 3;milho
923;96;massa;massa tradicional
924;96;queijo 1;mussarela
925;97;bebida;suco de abacaxi
926;97;borda;borda tradicional
927;97;ingrediente 1;bacon
928;97;ingrediente 2;calabresa
929;97;ingrediente 3;cogumelos
930;97;ingrediente 4;palmito
931;97;ingrediente 5;milho
932;97;massa;massa tradicional
933;97;queijo 1;mussarela
934;97;queijo 2;queijo coalho
935;98;bebida;refrigerante
936;98;borda;cheddar
937;98;ingrediente 1;presunto
938;98;ingrediente 2;bacon
939;98;ingrediente 3;calabresa
940;98;ingrediente 4;milho
941;98;ingrediente 5;ovo
942;98;massa;massa tradicional
943;98;queijo 1;mussarela
944;98;queijo 2;cheddar
945;99;bebida;limonada
946;99;borda;catupiry
947;99;ingrediente 1;tomate seco
948;99;ingrediente 2;cogumelos
949;99;ingrediente 3;rúcula
950;99;ingrediente 4;pepperoni
951;99;massa;massa tradicional
952;99;queijo 1;gorgonzola
953;99;queijo 2;mussarela
954;100;bebida;chá gelado
955;100;borda;borda tradicional
956;100;ingrediente 1;azeitona
957;100;ingrediente 2;rúcula
958;100;ingrediente 3;bacon
959;100;ingrediente 4;milho
960;100;ingrediente 5;carne seca
961;100;massa;massa integral
962;100;queijo 1;gorgonzola
963;100;queijo 2;provolone
964;101;bebida;limonada
965;101;borda;catupiry
966;101;ingrediente 1;rúcula
967;101;ingrediente 2;azeitona
968;101;ingrediente 3;tomate
969;101;ingrediente 4;calabresa
970;101;ingrediente 5;presunto
971;101;massa;massa grossa
972;101;queijo 1;mussarela
973;101;queijo 2;parmesão
974;102;bebida;suco de laranja
975;102;borda;catupiry
976;102;ingrediente 1;pepperoni
977;102;ingrediente 2;bacon
978;102;ingrediente 3;tomate
979;102;ingrediente 4;alho
980;102;ingrediente 5;frango
981;102;massa;massa tradicional
982;102;queijo 1;mussarela
983;102;queijo 2;catupiry
984;103;bebida;cerveja
985;103;borda;borda tradicional
986;103;ingrediente 1;cogumelos
987;103;ingrediente 2;tomate
988;103;ingrediente 3;alcaparra
989;103;ingrediente 4;azeite de oliva
990;103;ingrediente 5;presunto
991;103;massa;massa fina
992;103;queijo 1;parmesão
993;103;queijo 2;mussarela
994;104;bebida;suco de laranja
995;104;borda;borda tradicional
996;104;ingrediente 1;cogumelos
997;104;ingrediente 2;nozes
998;104;ingrediente 3;alho-poró
999;104;ingrediente 4;alho
1000;104;ingrediente 5;mel
1001;104;massa;massa tradicional
1002;104;queijo 1;queijo brie
1003;104;queijo 2;mussarela
1004;105;bebida;suco de laranja
1005;105;borda;borda tradicional
1006;105;ingrediente 1;calabresa
1007;105;ingrediente 2;carne seca
1008;105;ingrediente 3;bacon
1009;105;ingrediente 4;frango
1010;105;ingrediente 5;cebola
1011;105;massa;massa fina
1012;105;queijo 1;mussarela
1013;105;queijo 2;provolone
1014;106;bebida;refrigerante
1015;106;borda;borda tradicional
1016;106;ingrediente 1;pepperoni
1017;106;ingrediente 2;cebola
1018;106;ingrediente 3;bacon
1019;106;ingrediente 4;alho
1020;106;ingrediente 5;palmito
1021;106;massa;massa tradicional
1022;106;queijo 1;mussarela
1023;106;queijo 2;parmesão
1024;107;bebida;cerveja
1025;107;borda;cheddar
1026;107;ingrediente 1;calabresa
1027;107;ingrediente 2;bacon
1028;107;ingrediente 3;linguiça
1029;107;ingrediente 4;carne moída
1030;107;ingrediente 5;pimentão
1031;107;massa;massa tradicional
1032;107;queijo 1;mussarela
1033;107;queijo 2;cheddar
1034;108;bebida;refrigerante
1035;108;borda;cheddar
1036;108;ingrediente 1;azeitona
1037;108;ingrediente 2;tomate
1038;108;ingrediente 3;cebola
1039;108;ingrediente 4;bacon
1040;108;ingrediente 5;calabresa
1041;108;massa;massa tradicional
1042;108;queijo 1;cheddar
1043;108;queijo 2;parmesão
1044;109;bebida;cerveja
1045;109;borda;cheddar
1046;109;ingrediente 1;brócolis
1047;109;ingrediente 2;queijo de cabra
1048;109;ingrediente 3;frango
1049;109;ingrediente 4;tomate
1050;109;ingrediente 5;cogumelos
1051;109;massa;massa tradicional
1052;109;queijo 1;mussarela
1053;109;queijo 2;parmesão
1054;110;bebida;refrigerante
1055;110;borda;catupiry
1056;110;ingrediente 1;tomate
1057;110;ingrediente 2;picles
1058;110;ingrediente 3;milho
1059;110;ingrediente 4;calabresa
1060;110;ingrediente 5;cebola
1061;110;massa;massa tradicional
1062;110;queijo 1;cheddar
1063;110;queijo 2;parmesão
1064;111;bebida;vinho tinto
1065;111;borda;borda tradicional
1066;111;ingrediente 1;azeitona
1067;111;ingrediente 2;tomate
1068;111;ingrediente 3;orégano
1069;111;massa;massa tradicional
1070;111;queijo 1;mussarela
1071;111;queijo 2;gorgonzola
1072;112;bebida;cerveja
1073;112;borda;cream cheese
1074;112;ingrediente 1;alho
1075;112;ingrediente 2;cogumelos
1076;112;ingrediente 3;azeite de oliva
1077;112;ingrediente 4;tomate
1078;112;ingrediente 5;alho-poró
1079;112;massa;massa tradicional
1080;112;queijo 1;mussarela
1081;112;queijo 2;gorgonzola
1082;113;bebida;refrigerante
1083;113;borda;catupiry
1084;113;ingrediente 1;pepperoni
1085;113;ingrediente 2;cogumelos
1086;113;ingrediente 3;tomate seco
1087;113;ingrediente 4;bacon
1088;113;ingrediente 5;atum
1089;113;massa;massa grossa
1090;113;queijo 1;mussarela
1091;113;queijo 2;gorgonzola
1092;114;bebida;refrigerante
1093;114;borda;catupiry
1094;114;ingrediente 1;tomate
1095;114;ingrediente 2;frango
1096;114;ingrediente 3;cogumelos
1097;114;ingrediente 4;azeitona
1098;114;ingrediente 5;palmito
1099;114;massa;massa tradicional
1100;114;queijo 1;catupiry
1101;114;queijo 2;cheddar
1102;115;bebida;suco de abacaxi
1103;115;borda;borda tradicional
1104;115;ingrediente 1;cogumelos
1105;115;ingrediente 2;presunto
1106;115;ingrediente 3;pepperoni
1107;115;ingrediente 4;alho
1108;115;ingrediente 5;pimentão
1109;115;massa;massa tradicional
1110;115;queijo 1;mussarela
1111;115;queijo 2;mussarela
1112;116;bebida;refrigerante
1113;116;borda;borda tradicional
1114;116;ingrediente 1;tomate
1115;116;ingrediente 2;azeite de oliva
1116;116;ingrediente 3;orégano
1117;116;ingrediente 4;azeitona
1118;116;ingrediente 5;cebola
1119;116;massa;massa fina
1120;116;queijo 1;mussarela
1121;116;queijo 2;queijo coalho
1122;117;bebida;refrigerante
1123;117;borda;borda tradicional
1124;117;ingrediente 1;cebola
1125;117;ingrediente 2;calabresa
1126;117;ingrediente 3;orégano
1127;117;massa;massa tradicional
1128;117;queijo 1;mussarela
1129;117;queijo 2;parmesão
1130;118;bebida;vinho tinto
1131;118;borda;borda tradicional
1132;118;ingrediente 1;pêssego
1133;118;ingrediente 2;cogumelos
1134;118;ingrediente 3;bacon
1135;118;ingrediente 4;anchova em conserva
1136;118;massa;massa fina
1137;118;queijo 1;provolone
1138;118;queijo 2;gorgonzola
1139;119;bebida;água com gás
1140;119;borda;borda tradicional
1141;119;ingrediente 1;cogumelos
1142;119;ingrediente 2;cogumelos
1143;119;ingrediente 3;mel
1144;119;ingrediente 4;pepperoni
1145;119;ingrediente 5;pepperoni
1146;119;massa;massa fina
1147;119;queijo 1;mussarela
1148;119;queijo 2;queijo brie
1149;120;bebida;refrigerante
1150;120;borda;cream cheese
1151;120;ingrediente 1;pepperoni
1152;120;ingrediente 2;cebola
1153;120;ingrediente 3;orégano
1154;120;ingrediente 4;tomate seco
1155;120;ingrediente 5;azeitona
1156;120;massa;massa fina
1157;120;queijo 1;mussarela
1158;120;queijo 2;provolone
1159;121;bebida;cerveja
1160;121;borda;catupiry
1161;121;ingrediente 1;pepperoni
1162;121;ingrediente 2;pimentão
1163;121;ingrediente 3;bacon
1164;121;ingrediente 4;linguiça
1165;121;ingrediente 5;cebola
1166;121;massa;massa tradicional
1167;121;queijo 1;queijo brie
1168;121;queijo 2;cheddar
1169;122;bebida;suco de laranja
1170;122;borda;cheddar
1171;122;ingrediente 1;calabresa
1172;122;ingrediente 2;bacon
1173;122;ingrediente 3;queijo cheddar
1174;122;ingrediente 4;orégano
1175;122;ingrediente 5;frango
1176;122;massa;massa grossa
1177;122;queijo 1;cheddar
1178;123;bebida;suco de laranja
1179;123;borda;cheddar
1180;123;ingrediente 1;bacon
1181;123;ingrediente 2;calabresa
1182;123;ingrediente 3;azeitona
1183;123;ingrediente 4;queijo cheddar
1184;123;ingrediente 5;ervilha
1185;123;massa;massa tradicional
1186;123;queijo 1;mussarela
1187;123;queijo 2;parmesão
1188;124;bebida;vinho tinto
1189;124;borda;borda tradicional
1190;124;ingrediente 1;carne seca
1191;124;massa;massa tradicional
1192;125;bebida;limonada
1193;125;borda;catupiry
1194;125;ingrediente 1;cebola
1195;125;ingrediente 2;tomate
1196;125;ingrediente 3;azeitona
1197;125;ingrediente 4;pimentão
1198;125;ingrediente 5;azeite de oliva
1199;125;massa;massa tradicional
1200;125;queijo 1;queijo brie
1201;125;queijo 2;queijo coalho
1202;126;bebida;cerveja
1203;126;borda;catupiry
1204;126;ingrediente 1;calabresa
1205;126;ingrediente 2;bacon
1206;126;ingrediente 3;frango
1207;126;massa;massa tradicional
1208;126;queijo 1;mussarela
1209;126;queijo 2;parmesão
1210;127;bebida;suco de maracujá
1211;127;borda;borda tradicional
1212;127;ingrediente 1;cebola
1213;127;ingrediente 2;presunto
1214;127;ingrediente 3;cogumelos
1215;127;ingrediente 4;tomate
1216;127;ingrediente 5;frango
1217;127;massa;massa fina
1218;127;queijo 1;mussarela
1219;127;queijo 2;cheddar
1220;128;bebida;suco de laranja
1221;128;borda;catupiry
1222;128;ingrediente 1;tomate
1223;128;ingrediente 2;frango
1224;128;ingrediente 3;pepperoni
1225;128;ingrediente 4;cebola
1226;128;ingrediente 5;azeitona
1227;128;massa;massa grossa
1228;128;queijo 1;queijo brie
1229;128;queijo 2;ricota
1230;129;bebida;refrigerante
1231;129;borda;borda tradicional
1232;129;ingrediente 1;pepperoni
1233;129;ingrediente 2;tomate
1234;129;ingrediente 3;cebola
1235;129;ingrediente 4;pimentão
1236;129;ingrediente 5;brócolis
1237;129;massa;massa tradicional
1238;129;queijo 1;mussarela
1239;129;queijo 2;cheddar
1240;130;bebida;suco de maracujá
1241;130;borda;catupiry
1242;130;ingrediente 1;cebola
1243;130;ingrediente 2;presunto
1244;130;ingrediente 3;brócolis
1245;130;ingrediente 4;pepperoni
1246;130;ingrediente 5;carne seca
1247;130;massa;massa integral
1248;130;queijo 1;mussarela
1249;130;queijo 2;cheddar
1250;131;bebida;suco de uva
1251;131;borda;cream cheese
1252;131;ingrediente 1;cebola
1253;131;ingrediente 2;alho
1254;131;ingrediente 3;linguiça calabresa defumada
1255;131;ingrediente 4;bacon
1256;131;massa;massa fina
1257;131;queijo 1;mussarela
1258;132;bebida;refrigerante
1259;132;borda;catupiry
1260;132;ingrediente 1;cebola
1261;132;ingrediente 2;tomate
1262;132;ingrediente 3;bacon
1263;132;ingrediente 4;carne seca
1264;132;ingrediente 5;pepperoni
1265;132;massa;massa tradicional
1266;132;queijo 1;cheddar
1267;132;queijo 2;mussarela
1268;133;bebida;refrigerante
1269;133;borda;borda tradicional
1270;133;ingrediente 1;tomate
1271;133;ingrediente 2;azeitona
1272;133;ingrediente 3;picles
1273;133;ingrediente 4;presunto
1274;133;ingrediente 5;palmito
1275;133;massa;massa tradicional
1276;133;queijo 1;mussarela
1277;133;queijo 2;cheddar
1278;134;bebida;água com gás
1279;134;borda;borda tradicional
1280;134;ingrediente 1;azeitona
1281;134;ingrediente 2;azeite de oliva
1282;134;ingrediente 3;camarão
1283;134;ingrediente 4;cebola caramelizada
1284;134;ingrediente 5;rúcula
1285;134;massa;massa fina
1286;135;bebida;refrigerante
1287;135;borda;cream cheese
1288;135;ingrediente 1;cogumelos
1289;135;ingrediente 2;brócolis
1290;135;ingrediente 3;alho
1291;135;ingrediente 4;cebola
1292;135;ingrediente 5;bacon
1293;135;massa;massa fina
1294;135;queijo 1;gorgonzola
1295;135;queijo 2;parmesão
1296;136;bebida;água com gás
1297;136;borda;catupiry
1298;136;ingrediente 1;bacon
1299;136;ingrediente 2;tomate seco
1300;136;ingrediente 3;atum
1301;136;ingrediente 4;calabresa
1302;136;ingrediente 5;queijo gouda
1303;136;massa;massa tradicional
1304;136;queijo 1;catupiry
1305;136;queijo 2;cheddar
1306;137;bebida;suco de maracujá
1307;137;borda;borda tradicional
1308;137;ingrediente 1;pepperoni
1309;137;ingrediente 2;orégano
1310;137;ingrediente 3;queijo coalho grelhado
1311;137;ingrediente 4;azeite de oliva
1312;137;ingrediente 5;bacon
1313;137;massa;massa grossa
1314;137;queijo 1;mussarela
1315;137;queijo 2;gorgonzola
1316;138;bebida;refrigerante
1317;138;borda;cheddar
1318;138;ingrediente 1;alho
1319;138;ingrediente 2;alcaparra
1320;138;ingrediente 3;azeite de oliva
1321;138;ingrediente 4;rúcula
1322;138;ingrediente 5;bacon
1323;138;massa;massa tradicional
1324;138;queijo 1;cheddar
1325;138;queijo 2;provolone
1326;139;bebida;refrigerante
1327;139;borda;borda tradicional
1328;139;ingrediente 1;pepperoni
1329;139;ingrediente 2;frango
1330;139;ingrediente 3;tomate
1331;139;ingrediente 4;azeitona
1332;139;ingrediente 5;alho
1333;139;massa;massa tradicional
1334;139;queijo 1;mussarela
1335;139;queijo 2;cheddar
1336;140;bebida;refrigerante
1337;140;borda;catupiry
1338;140;ingrediente 1;tomate
1339;140;ingrediente 2;azeitona
1340;140;ingrediente 3;cogumelos
1341;140;ingrediente 4;orégano
1342;140;ingrediente 5;frango
1343;140;massa;massa tradicional
1344;140;queijo 1;mussarela
1345;140;queijo 2;catupiry
1346;141;bebida;suco de laranja
1347;141;borda;cream cheese
1348;141;ingrediente 1;bacon
1349;141;ingrediente 2;milho
1350;141;ingrediente 3;ovo
1351;141;ingrediente 4;calabresa
1352;141;ingrediente 5;frango
1353;141;massa;massa tradicional
1354;141;queijo 1;mussarela
1355;141;queijo 2;queijo coalho
1356;142;bebida;vinho tinto
1357;142;borda;catupiry
1358;142;ingrediente 1;palmito
1359;142;ingrediente 2;milho
1360;142;ingrediente 3;brócolis
1361;142;ingrediente 4;cogumelos
1362;142;ingrediente 5;pepperoni
1363;142;massa;massa tradicional
1364;142;queijo 1;queijo brie
1365;142;queijo 2;mussarela
1366;143;bebida;refrigerante
1367;143;borda;borda tradicional
1368;143;ingrediente 1;pepperoni
1369;143;ingrediente 2;cebola
1370;143;ingrediente 3;alho
1371;143;ingrediente 4;tomate
1372;143;ingrediente 5;azeitona
1373;143;massa;massa fina
1374;143;queijo 1;mussarela
1375;143;queijo 2;queijo brie
1376;144;bebida;água com gás
1377;144;borda;cheddar
1378;144;ingrediente 1;cogumelos
1379;144;ingrediente 2;pepperoni
1380;144;ingrediente 3;azeitona
1381;144;ingrediente 4;palmito
1382;144;ingrediente 5;bacon
1383;144;massa;massa grossa
1384;144;queijo 1;gorgonzola
1385;144;queijo 2;provolone
1386;145;bebida;suco de laranja
1387;145;borda;catupiry
1388;145;ingrediente 1;bacon
1389;145;ingrediente 2;orégano
1390;145;ingrediente 3;calabresa
1391;145;ingrediente 4;calabresa
1392;145;ingrediente 5;queijo cheddar
1393;145;massa;massa fina
1394;145;queijo 1;mussarela
1395;145;queijo 2;cheddar
1396;146;bebida;refrigerante
1397;146;borda;catupiry
1398;146;ingrediente 1;presunto
1399;146;ingrediente 2;tomate
1400;146;ingrediente 3;calabresa
1401;146;ingrediente 4;orégano
1402;146;ingrediente 5;frango
1403;146;massa;massa tradicional
1404;146;queijo 1;mussarela
1405;146;queijo 2;queijo coalho
1406;147;bebida;chá gelado
1407;147;borda;catupiry
1408;147;ingrediente 1;pepperoni
1409;147;ingrediente 2;tomate
1410;147;ingrediente 3;tomate seco
1411;147;ingrediente 4;linguiça calabresa defumada
1412;147;ingrediente 5;orégano
1413;147;massa;massa tradicional
1414;147;queijo 1;mussarela
1415;147;queijo 2;queijo brie
1416;148;bebida;vinho tinto
1417;148;borda;borda tradicional
1418;148;ingrediente 1;bacon
1419;148;ingrediente 2;calabresa
1420;148;ingrediente 3;alho
1421;148;ingrediente 4;ovo
1422;148;ingrediente 5;linguiça calabresa defumada
1423;148;massa;massa tradicional
1424;148;queijo 1;mussarela
1425;148;queijo 2;provolone
1426;149;bebida;cerveja
1427;149;borda;borda tradicional
1428;149;ingrediente 1;brócolis
1429;149;ingrediente 2;alho
1430;149;ingrediente 3;tofu
1431;149;ingrediente 4;tomate
1432;149;ingrediente 5;cebola
1433;149;massa;massa fina
1434;150;bebida;suco de laranja
1435;150;borda;borda tradicional
1436;150;ingrediente 1;cogumelos
1437;150;ingrediente 2;tomate
1438;150;ingrediente 3;pimenta biquinho
1439;150;ingrediente 4;carne seca
1440;150;ingrediente 5;cebola
1441;150;massa;massa tradicional
1442;150;queijo 1;queijo brie
1443;150;queijo 2;parmesão
1444;151;borda;borda tradicional
1445;151;ingrediente 1;presunto
1446;151;ingrediente 2;pepperoni
1447;151;ingrediente 3;milho
1448;151;ingrediente 4;ovo
1449;151;ingrediente 5;salsinha
1450;151;massa;massa tradicional
1451;151;queijo 1;parmesão
1452;151;queijo 2;mussarela
1453;152;bebida;refrigerante
1454;152;borda;cream cheese
1455;152;ingrediente 1;tomate
1456;152;ingrediente 2;azeitona
1457;152;ingrediente 3;cebola
1458;152;ingrediente 4;cogumelos
1459;152;ingrediente 5;palmito
1460;152;massa;massa fina
1461;152;queijo 1;gorgonzola
1462;152;queijo 2;mussarela
1463;153;bebida;cerveja
1464;153;borda;borda tradicional
1465;153;ingrediente 1;azeitona
1466;153;ingrediente 2;cogumelos
1467;153;ingrediente 3;tomate
1468;153;ingrediente 4;cebola
1469;153;ingrediente 5;brócolis
1470;153;massa;massa grossa
1471;154;bebida;suco de abacaxi
1472;154;borda;catupiry
1473;154;ingrediente 1;azeitona
1474;154;ingrediente 2;tomate
1475;154;ingrediente 3;orégano
1476;154;ingrediente 4;milho
1477;154;massa;massa tradicional
1478;154;queijo 1;mussarela
1479;154;queijo 2;parmesão
1480;155;bebida;refrigerante
1481;155;borda;borda tradicional
1482;155;ingrediente 1;calabresa
1483;155;ingrediente 2;alho
1484;155;ingrediente 3;cebola
1485;155;massa;massa tradicional
1486;155;queijo 1;mussarela
1487;155;queijo 2;parmesão
1488;156;bebida;suco de laranja
1489;156;borda;cream cheese
1490;156;ingrediente 1;cebola
1491;156;ingrediente 2;tomate
1492;156;ingrediente 3;bacon
1493;156;ingrediente 4;carne seca
1494;156;ingrediente 5;frango
1495;156;massa;massa fina
1496;156;queijo 1;queijo coalho
1497;156;queijo 2;mussarela
1498;157;bebida;vinho tinto
1499;157;borda;borda tradicional
